dummy,month,day,year,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,waterfront0,waterfront1,condition1,condition2,condition3,condition4,condition5,grade3,grade4,grade5,grade6,grade7,grade8,grade9,grade10,grade11,grade12,grade13,price
1,0.363636364,0.6,0,0.03125,0.068965517,0.072478992,0.004010814,0,0,0.081272085,0,0.226086957,0,0.666666667,0.891587582,0.132217573,0.269026549,0.007926115,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.61
1,0.818181818,0.166666667,0,0.03125,0.068965517,0.036764706,0.003136686,0,0,0.041224971,0,0.373913043,0,0.681818182,0.639536754,0.10125523,0.092035398,0.006277713,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1
1,0.272727273,0.733333333,1,0.09375,0.137931034,0.206932773,0.002682357,0.4,0,0.20376914,0.088235294,0.104347826,0,0.611111111,0.724786875,0.186610879,0.32920354,0.005559768,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3
1,0.545454545,0.7,0,0.0625,0.275862069,0.212184874,0.00469049,0.4,0,0.237926973,0,0.782608696,0,0.368686869,0.757921827,0.406694561,0.338053097,0.008220185,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.4
1,0.818181818,0,0,0.0625,0.068965517,0.108193277,0.005105444,0,0,0.121319199,0,0.513043478,0,0.292929293,0.557021071,0.308786611,0.173451327,0.008891033,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.2
1,0.272727273,0.9,1,0.09375,0.275862069,0.24789916,0.002395221,0.4,0,0.277974087,0,0.947826087,0,0.292929293,0.539005951,0.30209205,0.30619469,0.004493762,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4
1,0.272727273,0.933333333,1,0.125,0.275862069,0.202731092,0.0038939,0,0,0.10836278,0.371323529,0.652173913,0,0.257575758,0.855074795,0.328033473,0.286725664,0.007604475,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.12
1,0.909090909,0.166666667,0,0.03125,0.068965517,0.133403361,0.002803511,0,0,0.078916372,0.220588235,0.32173913,0,1,0.782853466,0.092887029,0.233628319,0.00503136,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.15
1,0.181818182,0.1,1,0.0625,0.379310345,0.290966387,0.022139743,0,0,0.163722026,0.507352941,0.730434783,0,0.323232323,0.592729612,0.562343096,0.290265487,0.014749466,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.325
1,0.272727273,0.266666667,1,0.09375,0.24137931,0.194327731,0.00219774,0.2,0,0.110718492,0.334558824,0.27826087,0,1,0.781566672,0.10041841,0.276106195,0.004916489,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.62
1,0.909090909,0.433333333,0,0.09375,0.344827586,0.293067227,0.006285487,0,0.75,0.183745583,0.452205882,0.791304348,0,0.348484848,0.349686344,0.076987448,0.339823009,0.014890757,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.45
1,0.090909091,0.733333333,1,0.0625,0.068965517,0.093487395,0.001610141,0.2,0,0.104829211,0,0.060869565,0,0.595959596,0.785105356,0.121338912,0.219469027,0.003262343,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.85
1,0.727272727,0.733333333,0,0.0625,0.275862069,0.141806723,0.001717363,0.4,0,0.159010601,0,0.8,0,0.151515152,0.398101978,0.272803347,0.22300885,0.003155513,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.45
1,1,0.533333333,0,0.0625,0.068965517,0.082983193,0.006800999,0,0,0.093050648,0,0.573913043,0,0.166666667,0.917484317,0.238493724,0.134513274,0.011303329,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.25
1,0.363636364,0.466666667,0,0.09375,0.275862069,0.297268908,0.004217988,0.4,0,0.333333333,0,0.92173913,0,0.525252525,0.820492199,0.19916318,0.210619469,0.007110529,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.6
1,0.545454545,0.766666667,0,0.03125,0.068965517,0.050420168,0.032365169,0.2,0,0.056537102,0,0.434782609,0,0.111111111,0.225188998,0.114644351,0.192920354,0.015829255,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5
1,0.181818182,0.3,1,0.09375,0.310344828,0.205882353,0.004015055,0,0,0.1401649,0.283088235,0.669565217,0,0.111111111,0.264436223,0.107949791,0.334513274,0.007972063,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.999
1,0.909090909,0.6,0,0.03125,0.137931034,0.067226891,0.003288129,0,0,0.075382803,0,0.2,0,0.893939394,0.550265401,0.244351464,0.146902655,0.006134124,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.69
1,0.727272727,0.466666667,0,0.0625,0.275862069,0.143907563,0.001077062,0.4,0,0.088339223,0.227941176,0.834782609,0,0.560606061,0.747466624,0.181589958,0.228318584,0.003609254,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.25
1,0.727272727,0.933333333,0,0.09375,0.413793103,0.331932773,0.004016266,0.4,0,0.269729093,0.319852941,0.869565217,0,0.888888889,0.929708863,0.128870293,0.415929204,0.008546419,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.95
1,0,0.4,1,0.09375,0.24137931,0.296218487,0.031730926,0.4,0,0.332155477,0,0.695652174,0,0.373737374,0.703554769,0.367364017,0.483185841,0.058285662,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.32
1,0.090909091,0.333333333,1,0.0625,0.24137931,0.113445378,0.002100816,0.4,0,0.127208481,0,0.956521739,0,0.186868687,0.338748593,0.411715481,0.203539823,0.003882648,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.75
1,1,0.133333333,0,0.0625,0.068965517,0.054621849,0.005632465,0,0,0.061248528,0,0.52173913,0,0.277777778,0.617500402,0.281171548,0.143362832,0.010569302,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.58
1,0.545454545,0,0,0.03125,0.068965517,0.056722689,0.000866253,0.2,0,0.06360424,0,0,0,0.560606061,0.744571337,0.174058577,0.12920354,0.000629494,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
1,0.090909091,0.866666667,1,0.03125,0.068965517,0.042016807,0.00553857,0,0,0.047114252,0,0.365217391,0,0.843434343,0.541257841,0.169037657,0.120353982,0.01040159,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.17
1,0.545454545,0.7,0,0.0625,0.068965517,0.099789916,0.006593825,0,0,0.111896349,0,0.513043478,0,0.136363636,0.993887727,0.211715481,0.254867257,0.01049923,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.3995
1,0,0.733333333,1,0.03125,0.068965517,0.092436975,0.007229885,0,0,0.103651355,0,0.504347826,0,0.277777778,0.548978607,0.282845188,0.139823009,0.013598456,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.9
1,0.818181818,0.9,0,0.09375,0.206896552,0.179621849,0.003506206,0,0,0.113074205,0.275735294,0.52173913,0,0.590909091,0.616535306,0.19748954,0.286725664,0.006985319,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.528
1,1,1,0,0.03125,0.068965517,0.073529412,0.003360821,0,0,0.082449941,0,0.539130435,0,0.843434343,0.551713045,0.164853556,0.118584071,0.006271969,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.09
1,0.363636364,0.733333333,0,0.0625,0.482758621,0.421218487,0.025561747,0.4,0,0.472320377,0,0.72173913,0,0.257575758,0.902042786,0.338912134,0.561061947,0.039934983,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.5
1,0.272727273,0.3,1,0.09375,0.24137931,0.171218487,0.004540864,0.4,0,0.191990577,0,0.660869565,0,0.025252525,0.647418369,0.315481172,0.286725664,0.008244308,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.1
1,0.090909091,0.033333333,1,0.09375,0.275862069,0.268907563,0.002606636,0.4,0,0.301531213,0,0.991304348,0,0.146464646,0.299501367,0.280334728,0.416814159,0.00487054,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.42515
1,0.818181818,0.3,0,0.09375,0.24137931,0.280462185,0.005523426,0,0,0.184923439,0.404411765,0.67826087,0,0.02020202,0.701946276,0.288702929,0.348672566,0.010372872,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.6
1,1,0.033333333,0,0.09375,0.068965517,0.143907563,0.002318894,0.2,0,0.161366313,0,0.208695652,0,0.611111111,0.72366093,0.179079498,0.2,0.004296184,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.82
1,0.272727273,0.5,1,0.09375,0.275862069,0.205882353,0.018859489,0.4,0,0.230859835,0,0.695652174,0,0.257575758,0.790091684,0.405020921,0.353982301,0.04128472,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.3
1,0.545454545,0.333333333,0,0.09375,0.24137931,0.193277311,0.00573484,0,0,0.157832744,0.183823529,0.582608696,0,0.257575758,0.769020428,0.345606695,0.284955752,0.01183748,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.2
1,0.181818182,0.533333333,1,0.03125,0.068965517,0.026260504,0.003651592,0,0,0.029446408,0,0.547826087,0,0.843434343,0.531285186,0.153974895,0.104424779,0.006823351,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.75
1,0.181818182,0.833333333,1,0.09375,0.137931034,0.158613445,0.006559296,0,0,0.107184923,0.220588235,0.47826087,0,0.888888889,0.990670742,0.111297071,0.251327434,0.01233717,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.55
1,0.454545455,0.733333333,0,0.0625,0.172413793,0.125,0.002817444,0,0,0.051825677,0.275735294,0.347826087,0,0.626262626,0.90332958,0.189121339,0.173451327,0.008995566,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.9995
1,0.545454545,0.966666667,0,0.125,0.344827586,0.179621849,0.003378994,0,0,0.078916372,0.382352941,0.434782609,0,0.580808081,0.667202831,0.10041841,0.169911504,0.00630643,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.45
1,0.636363636,0,0,0.0625,0.24137931,0.120798319,0.003136686,0.4,0,0.121319199,0.044117647,0.069565217,0.995533499,0.580808081,0.680070774,0.105439331,0.169911504,0.005732074,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.726
1,0.363636364,0.566666667,0,0.09375,0.275862069,0.177521008,0.004181642,0,0,0.126030624,0.227941176,0.739130435,0,0.257575758,0.918931961,0.342259414,0.322123894,0.008886438,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.7555
1,0.818181818,0.166666667,0,0.0625,0.206896552,0.109243697,0.002682357,0,0,0.043580683,0.246323529,0.069565217,0,0.535353535,0.835290333,0.128033473,0.242477876,0.003836699,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.1795
1,0.181818182,0.3,1,0.0625,0.068965517,0.066176471,0.002742934,0,0,0.057714959,0.051470588,0.4,0,0.575757576,0.852179508,0.184937238,0.095575221,0.005100283,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.25
1,0.636363636,0.866666667,0,0.0625,0.068965517,0.097689076,0.012260819,0,0,0.109540636,0,0.234782609,0,0.53030303,0.623451826,0.129707113,0.132743363,0.019160521,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,0.909090909,0.633333333,0,0.03125,0.068965517,0.070378151,0.001591968,0,0,0.078916372,0,0.226086957,0,0.515151515,0.804085572,0.150627615,0.253097345,0.003836699,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8
1,0.636363636,0.2,0,0.125,0.379310345,0.445378151,0.00606014,0.4,0.75,0.346289753,0.477941176,0.92173913,0,0.131313131,0.61347917,0.371548117,0.633982301,0.008800285,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12
1,0.090909091,0.733333333,1,0.09375,0.275862069,0.183823529,0.008740074,0.4,0,0.206124853,0,0.72173913,0,0.257575758,0.900755992,0.346443515,0.302654867,0.016472534,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.37
1,0.363636364,0.366666667,1,0.09375,0.172413793,0.169117647,0.006195833,0,0,0.111896349,0.242647059,0.460869565,0,0.02020202,0.698085894,0.285355649,0.327433628,0.011647943,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7
1,0,0.666666667,1,0.0625,0.24137931,0.121848739,0.006922759,0,0,0.082449941,0.169117647,0.686956522,0,0.111111111,0.185941773,0.147280335,0.297345133,0.014905691,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.45
1,0.454545455,0.633333333,0,0.09375,0.275862069,0.175420168,0.004660201,0.4,0,0.196702002,0,0.834782609,0,0.732323232,0.549139456,0.144769874,0.300884956,0.008735957,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.55
1,0.181818182,0.8,1,0.0625,0.275862069,0.18907563,0.002682357,0.4,0,0.212014134,0,0.895652174,0,0.141414141,0.626347113,0.433472803,0.302654867,0.004985411,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.38
1,0.363636364,0.4,0,0.125,0.344827586,0.319327731,0.005468907,0,0,0.176678445,0.566176471,0.591304348,0,0.257575758,0.771915715,0.343933054,0.34159292,0.010360236,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.75
1,1,0.766666667,0,0.0625,0.24137931,0.173319328,0.005105444,0.4,0,0.19434629,0,0.686956522,0,0.222222222,0.470966704,0.618410042,0.17699115,0.010361385,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.45
1,0.272727273,0.8,1,0.0625,0.068965517,0.087184874,0.003000387,0,0,0.097762073,0,0.408695652,0,0.575757576,0.872124819,0.158158996,0.198230088,0.007512578,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.895
1,0.090909091,0.8,1,0.125,0.482758621,0.388655462,0.006519315,0.4,0,0.435806832,0,0.991304348,0,0.161616162,0.838346469,0.273640167,0.385840708,0.010040894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.5
1,0.272727273,0.733333333,1,0.0625,0.068965517,0.109243697,0.004411229,0,0,0.122497055,0,0.617391304,0,0.166666667,0.923918289,0.269456067,0.17699115,0.007857192,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.805
1,0.909090909,0.4,0,0.0625,0.24137931,0.170168067,0.003500149,0.4,0,0.190812721,0,0.582608696,0,0.994949495,0.36400193,0.165690377,0.134513274,0.006421302,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0995
1,0.363636364,0.466666667,0,0.09375,0.413793103,0.37394958,0.003094282,0.4,0.25,0.288574794,0.408088235,0.982608696,0,0.131313131,0.638410809,0.366527197,0.573451327,0.005922761,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.2895
1,0.181818182,0.6,1,0.0625,0.172413793,0.165966387,0.006094669,0,0,0.103651355,0.257352941,0.67826087,0,0.626262626,0.878237092,0.168200837,0.146902655,0.006570634,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8
1,0.272727273,0.666666667,1,0.0625,0.275862069,0.143907563,0.002844098,0.4,0,0.161366313,0,0.860869565,0,0.186868687,0.356763712,0.410878661,0.304424779,0.004985411,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.35
1,0.818181818,0.9,0,0.09375,0.275862069,0.176470588,0.002380683,0.4,0,0.197879859,0,0.913043478,0,0.292929293,0.553804086,0.30460251,0.357522124,0.00441565,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6995
1,0.727272727,0.533333333,0,0.09375,0.275862069,0.178571429,0.004576605,0.2,0,0.143698469,0.176470588,0.208695652,0.994044665,0.626262626,0.926009329,0.188284519,0.281415929,0.00858203,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
1,0.727272727,0.033333333,0,0.0625,0.413793103,0.142857143,0.000470685,0.8,0,0.115429918,0.139705882,0.947826087,0,0.51010101,0.750361911,0.157322176,0.242477876,0.0030326,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.35
1,0.727272727,0.233333333,0,0.09375,0.310344828,0.282563025,0.0210857,0,0,0.169611307,0.459558824,0.713043478,0,0.368686869,0.746179829,0.39832636,0.269026549,0.011217176,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.57
1,0.727272727,0.533333333,0,0.09375,0.275862069,0.281512605,0.004038074,0.4,0,0.315665489,0,0.773913043,0,0.141414141,0.677658034,0.419246862,0.375221239,0.007544742,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.35
1,0.454545455,0.733333333,0,0.0625,0.310344828,0.256302521,0.011000208,0.4,1,0.287396938,0,0.643478261,0,0.257575758,0.772398263,0.352301255,0.47079646,0.016254279,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17
1,0.363636364,0.166666667,1,0.0625,0.275862069,0.106092437,0.000590627,0.8,0,0.118963486,0,0.869565217,0,0.515151515,0.860382821,0.144769874,0.162831858,0.000924713,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.45
1,0.454545455,0.533333333,0,0.0625,0.275862069,0.109558824,0.001834277,0.4,0,0.122850412,0,0.965217391,0,0.151515152,0.428341644,0.268619247,0.299115044,0.003686218,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.868
1,0.818181818,0,0,0.0625,0.068965517,0.105042017,0.0028338,0,0,0.082449941,0.110294118,0.339130435,0,0.545454545,0.78204922,0.138912134,0.345132743,0.004066442,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.55
1,0.545454545,0.666666667,0,0.0625,0.172413793,0.107142857,0.00244126,0,0,0.065959953,0.169117647,0.704347826,0,0.585858586,0.866173396,0.123849372,0.136283186,0.004755669,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1,0.545454545,1,0,0.09375,0.206896552,0.164915966,0.003500149,0,0,0.070671378,0.356617647,0.443478261,0,0.515151515,0.866816793,0.131380753,0.088495575,0.006536173,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.46
1,0.181818182,0.6,1,0.0625,0.172413793,0.169117647,0.165365974,0,0,0.078916372,0.345588235,0.486956522,0.992059553,0.207070707,0.394563294,0.338075314,0.304424779,0.249430239,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5
1,0.363636364,0.233333333,1,0.125,0.448275862,0.327731092,0.008889094,0,0.25,0.184923439,0.569852941,0.591304348,0,0.196969697,0.630529194,0.252719665,0.522123894,0.017255956,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13
1,0.727272727,0.133333333,0,0.09375,0.172413793,0.120798319,0.005468907,0,0,0.074204947,0.191176471,0.47826087,0,0.025252525,0.676210391,0.30125523,0.185840708,0.009580261,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5.0845
1,0.454545455,0.066666667,0,0.0625,0.275862069,0.182773109,0.002136557,0.4,0,0.204946996,0,0.87826087,0,0.358585859,0.956892392,0.287866109,0.292035398,0.004837227,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.48
1,0.545454545,0.266666667,0,0.0625,0.275862069,0.149159664,0.001518064,0.4,0,0.167255595,0,0.956521739,0,0.131313131,0.65610423,0.351464435,0.253097345,0.002777586,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.3
1,0.909090909,0.666666667,0,0.125,0.413793103,0.300420168,0.004233132,0.4,0,0.336866902,0,0.930434783,0,0.257575758,0.789448287,0.331380753,0.490265487,0.009097801,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.8
1,0.090909091,0.033333333,1,0.0625,0.068965517,0.119747899,0.004984289,0,0,0.075382803,0.183823529,0.547826087,0,0.01010101,0.278430111,0.153974895,0.146902655,0.008971443,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.259
1,0.545454545,0.5,0,0,0.068965517,0.077731092,0.002937387,0,0,0.087161366,0,0.304347826,0,0.888888889,0.926974425,0.129707113,0.136283186,0.008546419,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.93
1,0.636363636,0.933333333,0,0.15625,0.275862069,0.302521008,0.006922759,0,0.25,0.168433451,0.533088235,0.573913043,0,0.575757576,0.864725752,0.1958159,0.536283186,0.011096561,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.79
1,1,0.566666667,0,0.0625,0.275862069,0.241596639,0.002400067,0.4,0,0.270906949,0,0.930434783,0,0.277777778,0.569567315,0.276150628,0.456637168,0.00507616,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6575
1,0.545454545,0.5,0,0.0625,0.275862069,0.102941176,0.000182943,0.8,0,0.106007067,0.029411765,0.92173913,0,0.681818182,0.632298536,0.106276151,0.157522124,0.000259609,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.895
1,1,0.066666667,0,0.0625,0.172413793,0.095588235,0.009467,0,0,0.077738516,0.091911765,0.660869565,0,0.383838384,0.9438636,0.370711297,0.123893805,0.011377995,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4
1,0.818181818,0.466666667,0,0.09375,0.275862069,0.278361345,0.007602434,0.4,0,0.255594817,0.176470588,0.843478261,0,0.257575758,0.873411613,0.337238494,0.453097345,0.011731799,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5
1,0.181818182,0.333333333,1,0.03125,0.068965517,0.024159664,0.000562156,0,0,0.027090695,0,0,0,0.131313131,0.59996783,0.40251046,0.118584071,0.006134124,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.3
1,0.363636364,0.333333333,1,0.0625,0.275862069,0.163865546,0.038970503,0,0,0.183745583,0,0.765217391,0,0.207070707,0.305774489,0.29874477,0.334513274,0.065292807,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.9
1,0.090909091,0.766666667,1,0.09375,0.310344828,0.268907563,0.00232374,0,0,0.151943463,0.466911765,0.339130435,0,0.722222222,0.688756635,0.183263598,0.307964602,0.003836699,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.18
1,0.545454545,0,0,0.0625,0.172413793,0.108193277,0.005436195,0,0,0.121319199,0,0.730434783,0,0.01010101,0.26057584,0.153138075,0.212389381,0.00906334,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.175
1,0.818181818,0.7,0,0.0625,0.275862069,0.141806723,0.003452293,0.4,0,0.159010601,0,0.808695652,0,0.186868687,0.376226476,0.389121339,0.196460177,0.006808418,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.65
1,0.272727273,0.633333333,1,0.125,0.413793103,0.396008403,0.003754573,0.4,0,0.313309776,0.408088235,0.904347826,0,0.131313131,0.614765964,0.372384937,0.619469027,0.005480506,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8.25
1,0.181818182,0.266666667,1,0.03125,0.24137931,0.121848739,0.00045554,0.4,0,0.107184923,0.091911765,0.956521739,0,0.611111111,0.719478848,0.169874477,0.168141593,0.001182025,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.46
1,1,0,0,0.09375,0.24137931,0.191176471,0.00198572,0.4,0,0.214369847,0,0.92173913,0,0.292929293,0.529998392,0.29623431,0.254867257,0.003664392,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5
1,0.363636364,0.6,0,0.09375,0.310344828,0.24789916,0.001810046,0.2,0,0.138987044,0.433823529,0.182608696,0.996029777,0.575757576,0.832877594,0.175732218,0.247787611,0.003331266,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.85
1,0.090909091,0.3,1,0.0625,0.068965517,0.149159664,0.00200147,0.2,0,0.084805654,0.257352941,0.034782609,0,0.722222222,0.67411935,0.189121339,0.159292035,0.003928596,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.15
1,0.454545455,0.5,0,0.09375,0.275862069,0.296218487,0.008476563,0.4,0,0.332155477,0,0.782608696,0,0.383838384,0.896091362,0.369874477,0.523893805,0.022761734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.62
1,0.636363636,0.433333333,0,0.0625,0.275862069,0.143907563,0.001001946,0.4,0,0.111896349,0.154411765,0.939130435,0,0.53030303,0.593694708,0.123849372,0.226548673,0.001296896,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.42
1,0.272727273,0.233333333,1,0.0625,0.310344828,0.283613445,0.006158881,0.4,0,0.243816254,0.231617647,0.756521739,0,0.015151515,0.785748753,0.270292887,0.536283186,0.012926459,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10
1,0.363636364,0.366666667,0,0.0625,0.172413793,0.112394958,0.004523903,0,0,0.069493522,0.176470588,0.443478261,0,0.626262626,0.895769664,0.174058577,0.184070796,0.008477497,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.15275
1,0.363636364,0.7,0,0.03125,0.068965517,0.047268908,0.005874774,0,0,0.053003534,0,0.469565217,0,0.843434343,0.572623452,0.154811715,0.214159292,0.010827762,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5
1,0.636363636,0.333333333,0,0.09375,0.413793103,0.382352941,0.00896118,0.4,0.25,0.428739694,0,0.92173913,0,0.131313131,0.638410809,0.352301255,0.546902655,0.014667907,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.9
1,0.090909091,0.6,1,0.0625,0.24137931,0.213235294,0.007134779,0,0,0.123674912,0.360294118,0.591304348,0,0.161616162,0.80006434,0.269456067,0.381415929,0.013075792,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0564
1,0.181818182,0.566666667,1,0.09375,0.172413793,0.121848739,0.001843363,0.2,0,0.136631331,0,0.113043478,0,0.515151515,0.799420943,0.150627615,0.210619469,0.004066442,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.75
1,0.181818182,0.166666667,1,0.09375,0.206896552,0.183823529,0.004382152,0,0,0.164899882,0.128676471,0.426086957,0,0.161616162,0.852501206,0.291213389,0.194690265,0.010637076,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5
1,0.181818182,0.733333333,1,0.09375,0.344827586,0.318277311,0.002742934,0.4,0,0.356890459,0,0.92173913,0,0.186868687,0.319929226,0.428451883,0.520353982,0.005757346,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.85
1,0.909090909,0.333333333,0,0.03125,0.172413793,0.099789916,0.00756003,0.2,0,0.111896349,0,0.695652174,0,0.065656566,0.89448287,0.972384937,0.152212389,0.014234843,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
